num_root_programs, num_components, avg_component_choices, scheduler_elapsed_time, time_to_best_since_scheduler_start, time_to_best, min_num_instructions, num_ref_instructions, initial_cost, cost, num_lattice_nodes, num_undertermined_leaves, num_undertermined_programs, undetermined_ratio
2.515384606422844e+21, 8.0, 284.0, 3620.7730728816664, inf, inf, inf, 26.0, -1.0, -1.0, 2039.3333333333333, 1323.3333333333333, 1.5821079785375324e+21, 0.6289725930967931
