num_root_programs, num_components, avg_component_choices, scheduler_elapsed_time, time_to_best_since_scheduler_start, time_to_best, min_num_instructions, num_ref_instructions, initial_cost, cost, num_lattice_nodes, num_undertermined_leaves, num_undertermined_programs, undetermined_ratio
18.0, 2.0, 1.0, 1.4581369613333335, 1.038901051, 1.0250367403333334, 2.0, 5.0, 4.0, 2.0, 1.0, 0.0, 0.0, 0.0
