num_root_programs, num_components, avg_component_choices, scheduler_elapsed_time, time_to_best_since_scheduler_start, time_to_best, min_num_instructions, num_ref_instructions, initial_cost, cost, num_lattice_nodes, num_undertermined_leaves, num_undertermined_programs, undetermined_ratio
151380.0, 5.0, 1.0, 3.7469942586666662, 3.319972385333333, 3.3046404940000005, 5.0, 9.0, 16.0, 8.0, 1.0, 0.0, 0.0, 0.0
