num_root_programs, num_components, avg_component_choices, scheduler_elapsed_time, time_to_best_since_scheduler_start, time_to_best, min_num_instructions, initial_cost, cost, num_lattice_nodes, num_undertermined_leaves, num_undertermined_programs, undetermined_ratio
410592697.0, 6.0, 1.0, 16.053307861666667, 14.297202825333335, 14.281645911666667, 6.0, 40.0, 39.0, 1.0, 0.0, 0.0, 0.0
