num_root_programs, num_components, avg_component_choices, scheduler_elapsed_time, time_to_best_since_scheduler_start, time_to_best, min_num_instructions, initial_cost, cost, num_lattice_nodes, num_undertermined_leaves, num_undertermined_programs, undetermined_ratio
1213691.0, 5.0, 1.0, 1.7519476020000002, 1.127596038, 1.111792394, 5.0, 13.0, 4.0, 1.0, 0.0, 0.0, 0.0
