num_root_programs, num_components, avg_component_choices, scheduler_elapsed_time, time_to_best_since_scheduler_start, time_to_best, min_num_instructions, num_ref_instructions, initial_cost, cost, num_lattice_nodes, num_undertermined_leaves, num_undertermined_programs, undetermined_ratio
50316508779.0, 5.0, 283.0, 236.53335927833334, 161.233493361, 139.04396110066668, 5.0, 10.0, 13.0, 6.0, 95.0, 0.0, 0.0, 0.0
