num_root_programs, num_components, avg_component_choices, scheduler_elapsed_time, time_to_best_since_scheduler_start, time_to_best, min_num_instructions, num_ref_instructions, initial_cost, cost, num_lattice_nodes, num_undertermined_leaves, num_undertermined_programs, undetermined_ratio
4239006.0, 4.0, 65.0, 26.425788823999998, 13.770301534666666, 10.548792924333332, 4.0, 6.0, 8.0, 4.0, 35.666666666666664, 0.0, 0.0, 0.0
