num_root_programs, num_components, avg_component_choices, scheduler_elapsed_time, time_to_best_since_scheduler_start, time_to_best, min_num_instructions, num_ref_instructions, initial_cost, cost, num_lattice_nodes, num_undertermined_leaves, num_undertermined_programs, undetermined_ratio
201110.0, 6.0, 1.0, 2.076232928, 1.6498260313333333, 1.6344503553333334, 6.0, 13.0, 24.0, 19.0, 1.0, 0.0, 0.0, 0.0
