num_root_programs, num_components, avg_component_choices, scheduler_elapsed_time, time_to_best_since_scheduler_start, time_to_best, min_num_instructions, num_ref_instructions, initial_cost, cost, num_lattice_nodes, num_undertermined_leaves, num_undertermined_programs, undetermined_ratio
2.1994864818363075e+17, 7.0, 514.0, 17152.239527344667, 17151.970196899667, 372.997926558, 7.0, 18.0, 28.0, 20.0, 369.6666666666667, 101.66666666666667, 4.373668045097117e+16, 0.1988495078835687
