num_root_programs, num_components, avg_component_choices, scheduler_elapsed_time, time_to_best_since_scheduler_start, time_to_best, min_num_instructions, num_ref_instructions, initial_cost, cost, num_lattice_nodes, num_undertermined_leaves, num_undertermined_programs, undetermined_ratio
2.0, 1.0, 726.0, 3.8012256460000002, 2.7026621666666664, 1.8797441923333336, 1.0, 12.0, 5.0, 0.0, 14.0, 0.0, 0.0, 0.0
