num_root_programs, num_components, avg_component_choices, scheduler_elapsed_time, time_to_best_since_scheduler_start, time_to_best, min_num_instructions, num_ref_instructions, initial_cost, cost, num_lattice_nodes, num_undertermined_leaves, num_undertermined_programs, undetermined_ratio
16463340.0, 7.0, 1.0, 13.409703985333335, 13.185611151666668, 13.170290312333334, 7.0, 18.0, 28.0, 11.0, 1.0, 1.0, 16463340.0, 1.0
