num_root_programs, num_components, avg_component_choices, scheduler_elapsed_time, time_to_best_since_scheduler_start, time_to_best, min_num_instructions, num_ref_instructions, initial_cost, cost, num_lattice_nodes, num_undertermined_leaves, num_undertermined_programs, undetermined_ratio
2048751460.0, 8.0, 1.0, 18.649939995333334, 18.422715451333335, 18.394150183333334, 8.0, 14.0, 22.0, 13.0, 1.0, 1.0, 2048751460.0, 1.0
