num_root_programs, num_components, avg_component_choices, scheduler_elapsed_time, time_to_best_since_scheduler_start, time_to_best, min_num_instructions, initial_cost, cost, num_lattice_nodes, num_undertermined_leaves, num_undertermined_programs, undetermined_ratio
702548.0, 4.0, 1.0, 1.1819339163333333, 0.9600469416666666, 0.94487877, 4.0, 5.0, 4.0, 1.0, 0.0, 0.0, 0.0
